engine_size,horse_power,years_old,lower_market_price,higher_market_price,actual_price,no_faults,original_parts,unpainted,first_owner,need_repainting,need_body_repair,engine_issue,gear_issue,need_repair,first_registration,wiring_problems,after_crash,automatic,cvt,manual,electric,hybrid,petrol,foreign_used,nigerian_used
3500.0,268.0,10.0,7410000.0,7790000.0,7500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,273.0,12.0,9410000.0,9860000.0,9000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,11.0,9500000.0,10000000.0,10000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1800.0,132.0,13.0,3290000.0,3440000.0,3050000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,13.0,3400000.0,3550000.0,3500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2500.0,178.0,8.0,8500000.0,9000000.0,7900000.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,11500000.0,11980000.0,13000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,228.0,15.0,5500000.0,5760000.0,5450000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,10900000.0,11000000.0,9700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,4.0,42650000.0,54850000.0,60000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,12.0,9010000.0,9500000.0,8600000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5000.0,510.0,7.0,28090000.0,29700000.0,48000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,6.0,24500000.0,26500000.0,23500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,20.0,2450000.0,2500000.0,2450000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4000.0,236.0,8.0,14220000.0,14520000.0,14500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2400.0,246.0,12.0,4580000.0,4820000.0,4300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,5.0,24000000.0,29800000.0,35000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,14.0,8400000.0,8700000.0,8000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,12.0,9010000.0,9500000.0,7500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,228.0,12.0,4280000.0,4500000.0,5500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,11.0,6560000.0,7140000.0,8500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2000.0,246.0,7.0,23000000.0,23740000.0,19500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,172.0,13.0,12212439.0,13153665.0,2080000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2400.0,158.0,14.0,3020000.0,3280000.0,3700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,9.0,12570000.0,13230000.0,12650000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,178.0,11.0,6800000.0,7000000.0,6900000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,20.0,1320000.0,1400000.0,1400000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,9.0,6880000.0,7200000.0,6900000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,178.0,8.0,7500000.0,8000000.0,7600000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,266.0,14.0,12212439.0,13153665.0,9500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,201.0,21.0,2340000.0,2500000.0,2350000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,18.0,4180000.0,4500000.0,4550000.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3700.0,300.0,15.0,3300000.0,3500000.0,3300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,284.0,19.0,12212439.0,13153665.0,4000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,8.0,14500000.0,14840000.0,15000000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,140.0,4.0,10500000.0,11540000.0,13000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,6800000.0,7000000.0,6300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,5900000.0,6500000.0,9500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3000.0,228.0,11.0,4850000.0,5400000.0,6300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,15.0,5700000.0,5930000.0,6200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2400.0,158.0,14.0,3020000.0,3280000.0,2700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,10.0,13500000.0,13860000.0,13200000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,178.0,11.0,4980000.0,5210000.0,5000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,16.0,2520000.0,3000000.0,2550000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4000.0,270.0,4.0,12212439.0,13153665.0,16000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2700.0,190.0,12.0,7010000.0,7490000.0,9800000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,19.0,6300000.0,6500000.0,6800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,272.0,14.0,7220000.0,7450000.0,5500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1600.0,138.0,9.0,12212439.0,13153665.0,2000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3287.0,246.0,2.0,12212439.0,13153665.0,68000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,8.0,16200000.0,16520000.0,16000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2000.0,264.0,10.0,10950000.0,11030000.0,11600000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,10.0,10180000.0,10870000.0,9000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,8.0,13500000.0,13970000.0,11800000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,212.0,21.0,12212439.0,13153665.0,2900000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,13.0,8740000.0,9300000.0,9000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,15.0,5500000.0,5800000.0,6300000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,3.0,41300000.0,46600000.0,22500000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,246.0,10.0,9960000.0,11000000.0,9950000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,279.0,13.0,10940000.0,11000000.0,10600000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,233.0,18.0,5600000.0,5900000.0,6000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,12212439.0,13153665.0,3250000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,14.0,3900000.0,4000000.0,4500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,19.0,12212439.0,13153665.0,3650000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,207.0,15.0,5240000.0,5500000.0,4600000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,3.0,48500000.0,53000000.0,10000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,7.0,16540000.0,17500000.0,20500000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,228.0,14.0,5640000.0,5960000.0,6000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,16.0,4110000.000000001,4470000.0,4100000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1800.0,132.0,8.0,7090000.0,7310000.0,7200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,8.0,14500000.0,15000000.0,13800000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4000.0,245.0,19.0,5100000.0,5450000.0,4450000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5700.0,246.0,13.0,12212439.0,13153665.0,7500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4700.0,235.0,19.0,7530000.0,7900000.0,8300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,16.0,1700000.0,1850000.0,2000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2500.0,178.0,11.0,6800000.0,7000000.0,7050000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,12.0,4900000.0,5200000.0,4600000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,295.0,7.0,24050000.0,24500000.0,21300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,7.0,23750000.0,24540000.0,22000000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,302.0,10.0,10980000.0,11530000.0,11000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,270.0,10.0,13500000.0,13900000.0,13750000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2700.0,190.0,11.0,9500000.0,9740000.0,9500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,10.0,13500000.0,13900000.0,16500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,12.0,9800000.0,11000000.0,11700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,7.0,17770000.0,19000000.0,17900000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,8100000.0,9650000.0,10800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3300.0,233.0,18.0,3300000.0,3380000.0,3600000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1800.0,132.0,9.0,7320000.0,7500000.0,7500000.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,12212439.0,13153665.0,4150000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1800.0,132.0,13.0,4700000.0,4900000.0,4400000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,4700000.0,4900000.0,4700000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,11500000.0,11980000.0,11400000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,234.0,18.0,6490000.0,6600000.0,6199999.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,10.0,11500000.0,12300000.0,12800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,14.0,8500000.0,9000000.0,6800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,179.0,13.0,3700000.0,3850000.0,2500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,273.0,12.0,9500000.0,10000000.0,9200000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,14.0,4650000.0,4980000.0,5800000.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,15.0,8500000.0,8650000.0,9750000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,10500000.0,11150000.0,11550000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,1.0,225000000.0,249500000.0,220000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3500.0,268.0,10.0,11200000.0,12000000.0,11500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,17.0,3950000.0,4400000.0,4800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,7.0,12212439.0,13153665.0,16500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,15.0,5700000.0,5930000.0,5300000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4000.0,245.0,18.0,2840000.0,3500000.0,3100000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5700.0,381.0,6.0,25000000.0,26250000.0,28000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,15.0,6000000.0,6280000.0,5500000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,4650000.0,4760000.0,4700000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,8300000.000000001,8640000.0,9500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2000.0,235.0,3.0,12212439.0,13153665.0,28700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,178.0,11.0,6860000.0,7290000.0,8000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,6.0,25920000.0,28500000.0,20700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2200.0,136.0,22.0,1350000.0,1500000.0,1550000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3300.0,215.0,17.0,2850000.0,2920000.0,3000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,16.0,3400000.0,3500000.0,3200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,270.0,9.0,15030000.0,15500000.0,13800000.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,9.0,13910000.0,14000000.0,13900000.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,273.0,13.0,5900000.0,6100000.0,6100000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,16.0,7500000.0,7850000.0,8600000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,275.0,15.0,5640000.0,5950000.0,6000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3300.0,218.0,16.0,5600000.0,5850000.0,5600000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,14.0,5240000.0,6060000.0,5150000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,268.0,10.0,7410000.0,7790000.0,7000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,10.0,12212439.0,13153665.0,3200000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2000.0,245.0,7.0,12480000.0,13500000.0,13000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,259.0,4.0,29000000.0,31500000.0,30000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4700.0,267.0,17.0,4870000.0,5060000.0,6000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,24.0,12212439.0,13153665.0,2350000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,11500000.0,12000000.0,10300000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,228.0,13.0,5800000.0,6200000.0,5900000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,295.0,7.0,24050000.0,24500000.0,24000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,246.0,7.0,24000000.0,25500000.0,25000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3700.0,300.0,16.0,5120000.0,5270000.0,5300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1800.0,132.0,18.0,2560000.0,2740000.0,2550000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,13.0,6800000.0,7000000.0,5800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2300.0,260.0,15.0,12212439.0,13153665.0,2800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4000.0,239.0,11.0,11850000.0,12150000.0,12700000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,10.0,12212439.0,13153665.0,6880000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,10.0,10200000.0,10850000.0,10500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,5900000.0,6300000.0,5500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,9.0,12212439.0,13153665.0,7500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3287.0,246.0,10.0,13500000.0,13850000.0,13000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,273.0,14.0,8810000.0,9490000.0,8300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2400.0,160.0,18.0,2230000.0,2420000.0,2600000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,12.0,12212439.0,13153665.0,1400000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,16.0,2300000.0,2600000.0,2599999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,295.0,2.0,41110000.0,44000000.0,45000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4000.0,240.0,15.0,9420000.0,11650000.0,8700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,16.0,12212439.0,13153665.0,5000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2000.0,241.0,8.0,13660000.0,14570000.0,14700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5000.0,380.0,11.0,4540000.0,5790000.0,3999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,14.0,1760000.0,1840000.0,1720000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,16.0,5000000.0,5410000.0,5150000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,169.0,13.0,4700000.0,4850000.0,4700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,215.0,17.0,2870000.0,3100000.0,1950000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3300.0,233.0,18.0,2600000.0,3100000.0,4650000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,284.0,11.0,6800000.0,7500000.0,6400000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3287.0,246.0,12.0,6920000.0,7380000.0,7200000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,272.0,16.0,5600000.0,5890000.0,4850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,7300000.0,7500000.0,6800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,11.0,6800000.0,7500000.0,7000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,12.0,5200000.0,6200000.0,7500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,9.0,5440000.0,5500000.0,5500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,270.0,8.0,12500000.0,13180000.0,11500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2400.0,155.0,20.0,2600000.0,2760000.0,2400000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4600.0,385.0,15.0,6520000.0,7000000.0,5550000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,17.0,5710000.0,6000000.0,6000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2400.0,158.0,16.0,2850000.0,3060000.0,2450000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1800.0,132.0,13.0,4800000.0,5000000.0,5600000.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
4600.0,362.0,14.0,12212439.0,13153665.0,6850000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,7.0,24650000.0,27000000.0,23500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2400.0,194.0,11.0,12212439.0,13153665.0,5900000.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1800.0,123.0,19.0,2050000.0,2250000.0,2550000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,18.0,4300000.0,4500000.0,6550000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,5.0,26000000.0,27350000.0,26000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,12.0,7770000.0,8230000.0,7600000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2400.0,180.0,5.0,12212439.0,13153665.0,13000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,169.0,12.0,4800000.0,4900000.0,4950000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3600.0,268.0,7.0,12430000.0,13030000.0,13850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,279.0,12.0,7990000.0,8460000.0,9200000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5700.0,388.0,12.0,12212439.0,13153665.0,13750000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1600.0,110.0,16.0,3500000.0,3800000.0,3750000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,11.0,6700000.0,7000000.0,7500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,270.0,15.0,4800000.0,5090000.0,5650000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,220.0,20.0,4620000.0,4760000.0,4850000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,12.0,9000000.0,9500000.0,8650000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,228.0,14.0,4020000.0,4170000.0,4800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,8.0,12212439.0,13153665.0,11000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2500.0,246.0,12.0,6910000.0,7180000.0,7800000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,8.0,13520000.0,14220000.0,14250000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,12.0,9500000.0,10500000.0,9700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2000.0,246.0,6.0,23500000.0,24500000.0,21500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,3.0,25380000.0,26440000.0,24000000.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4700.0,402.0,9.0,14950000.0,15500000.0,14500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
